TITLE Distributed overlap energies
TITLE  CO_1 and CO_2
TITLE  Basis aug-cc-pVQZ and type MC
TITLE  Midbonds NONE and type weighted
TITLE  CalculationType: SAPT(DFT)
MOL-A  CO_1
AUX-BASIS-TYPE-A  MC
SITES-A +++ 
      C1       O1      
MOL-B  CO_2
AUX-BASIS-TYPE-B  MC
SITES-B +++ 
      C2       O2      
POINTS      50
ENERGY-UNITS  CM-1
LENGTH-UNITS  BOHR
ANGLE-UNITS  DEGREES
SITE-A  C1      
LABELS    Rx            Ry            Rz            alpha         Nx            Ny            Nz               C2             O2      
   0.5913000E+01 -0.3951000E+01  0.2223000E+00  0.1276700E+03  0.3283000E+00 -0.9264000E+00  0.1843000E+00  0.1848247E+01  0.2806364E+01
  -0.4966000E+01  0.3318200E+01  0.3745100E+01  0.8540000E+02  0.7241000E+00 -0.6764000E+00  0.1345000E+00  0.2127239E+01  0.9623610E+00
  -0.5938000E+01 -0.4873200E+01  0.2116500E+01  0.1443400E+03 -0.6017000E+00 -0.3765000E+00  0.7044000E+00  0.4871730E+01  0.6186811E-01
   0.3132000E+01  0.2570400E+01  0.4822200E+01  0.1261800E+03 -0.9496000E+00 -0.1478000E+00  0.2764000E+00  0.3688979E+01  0.8315176E+01
  -0.3831400E+01  0.4668600E+01  0.9440000E-01  0.1371100E+03  0.2100000E+00  0.8623000E+00  0.4609000E+00  0.1898480E+02  0.1985058E+02
   0.4101800E+01 -0.4998100E+01  0.3891000E+01  0.8741000E+02  0.5592000E+00  0.7311000E+00  0.3908000E+00  0.7012610E+01  0.1349025E+00
   0.6069000E+00  0.6162000E+01  0.8795000E+00  0.1171500E+03 -0.1854000E+00  0.9404000E+00 -0.2853000E+00  0.9093999E+01  0.1271091E+02
  -0.5247000E+00 -0.5327200E+01  0.4466000E+01  0.6265000E+02 -0.4984000E+00  0.8296000E+00 -0.2517000E+00  0.2016201E+01  0.1112648E+01
   0.6071200E+01 -0.5980000E+00  0.2588700E+01  0.1727900E+03  0.2076000E+00 -0.2840000E+00 -0.9361000E+00  0.4082379E+01  0.3635484E+01
  -0.2926900E+01  0.2883000E+00  0.5760200E+01  0.1552100E+03  0.7246000E+00 -0.2001000E+00 -0.6595000E+00  0.9192799E+01  0.1688670E+01
   0.1836700E+01 -0.6054900E+01  0.4958000E+00  0.1695700E+03 -0.9264000E+00 -0.2911000E+00  0.2389000E+00  0.7291112E+01  0.1440122E+02
  -0.1508800E+01  0.4974000E+01  0.3682800E+01  0.1732600E+03 -0.5976000E+00 -0.6198000E+00  0.5086000E+00  0.3084821E+01  0.1281254E+02
   0.6109100E+01  0.1853200E+01  0.2217500E+01  0.7805000E+02  0.1215000E+00  0.6297000E+00  0.7673000E+00  0.6315539E+02  0.7930765E+00
  -0.3372800E+01 -0.1023100E+01  0.5207100E+01  0.1415700E+03  0.3430000E-01  0.6340000E+00  0.7726000E+00  0.4882926E+01  0.5195715E+01
  -0.6074100E+01  0.3246700E+01  0.3500900E+01  0.7984000E+02 -0.9808000E+00  0.1910000E-01 -0.1939000E+00  0.1258990E+01  0.1530486E+00
   0.2232600E+01 -0.1193300E+01  0.7974200E+01  0.1149100E+03 -0.5238000E+00  0.8350000E-01 -0.8478000E+00  0.7552315E+00  0.1240250E-01
  -0.3145700E+01 -0.5885200E+01  0.1384400E+01  0.1141400E+03  0.7893000E+00 -0.6111000E+00 -0.6020000E-01  0.3036371E+02  0.9812818E+00
   0.2502200E+01  0.4681200E+01  0.5248700E+01  0.1442300E+03  0.3932000E+00 -0.9150000E+00 -0.9010000E-01  0.2679973E+00  0.2049927E+01
  -0.6413000E+00  0.6511600E+01  0.1577500E+01  0.1662600E+03  0.3650000E-01  0.2901000E+00 -0.9563000E+00  0.3091391E+01  0.4773678E+01
   0.5604000E+00 -0.5689500E+01  0.6185600E+01  0.9319000E+02  0.2869000E+00  0.2781000E+00 -0.9167000E+00  0.2402352E+01  0.1038350E-01
  -0.6018800E+01 -0.5928000E+00  0.3348500E+01  0.1627900E+03 -0.4988000E+00 -0.8294000E+00 -0.2516000E+00  0.1270659E+01  0.3838685E+01
END  C1      
SITE-A  O1      
LABELS    Rx            Ry            Rz            alpha         Nx            Ny            Nz               C2             O2      
  -0.6537900E+01  0.0000000E+00  0.3774700E+01  0.1800000E+03 -0.7071000E+00  0.0000000E+00 -0.7071000E+00  0.6050733E+00  0.3612890E+01
   0.0000000E+00 -0.5751400E+01  0.1485000E+01  0.6000000E+02  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.3486801E+02  0.1026351E+02
   0.0000000E+00  0.4320400E+01  0.4898900E+01  0.1200000E+03  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.1714850E+02  0.1712821E+02
  -0.5249900E+01 -0.5249900E+01  0.3003300E+01  0.9718000E+02  0.8819000E+00 -0.3333000E+00 -0.3333000E+00  0.1654266E+02  0.1471241E-01
   0.2398300E+01  0.2398300E+01  0.6130200E+01  0.1286800E+03  0.4804000E+00 -0.6202000E+00 -0.6202000E+00  0.9175089E+01  0.7277890E+01
  -0.4793200E+01  0.4793200E+01  0.8540000E+00  0.1120200E+03 -0.6742000E+00  0.5222000E+00 -0.5222000E+00  0.2229251E+01  0.2489249E+01
   0.3736600E+01 -0.3736600E+01  0.4230900E+01  0.1510400E+03 -0.2582000E+00  0.6831000E+00 -0.6831000E+00  0.1759602E+03  0.1167082E+01
  -0.2426800E+01  0.5858700E+01  0.2086200E+01  0.1552900E+03  0.5287000E+00  0.7842000E+00  0.3248000E+00  0.6324034E+01  0.2399092E+01
   0.1579600E+01 -0.3813400E+01  0.5752800E+01  0.1396400E+03  0.8872000E+00  0.4262000E+00  0.1765000E+00  0.8093747E+01  0.3370390E+01
  -0.6141100E+01 -0.2543700E+01  0.4163000E+00  0.1532900E+03 -0.9830000E-01 -0.3808000E+00  0.9194000E+00  0.2277788E+02  0.6110632E+00
   0.5415800E+01  0.2243300E+01  0.3988100E+01  0.9228000E+02 -0.3981000E+00 -0.3511000E+00  0.8475000E+00  0.3968506E+01  0.1823507E+01
   0.5625000E+01 -0.2330000E+01  0.1162200E+01  0.1046600E+03  0.3198000E+00 -0.3626000E+00 -0.8754000E+00  0.8463259E+01  0.2114978E+02
  -0.4894600E+01  0.2027400E+01  0.5015700E+01  0.5310000E+02  0.8290000E+00 -0.2140000E+00 -0.5167000E+00  0.1806005E+02  0.5527501E+00
   0.2058100E+01  0.4968600E+01  0.2616600E+01  0.1609200E+03 -0.4057000E+00  0.8444000E+00 -0.3498000E+00  0.2536620E+02  0.3355018E+02
  -0.1024300E+01 -0.2472900E+01  0.7211000E+01  0.1430000E+03 -0.8078000E+00  0.5446000E+00 -0.2256000E+00  0.1438010E+01  0.7720189E+01
   0.3714600E+01 -0.5559300E+01  0.3548100E+01  0.1003100E+03 -0.5576000E+00 -0.4612000E+00 -0.6902000E+00  0.7877559E+00  0.9336264E+00
  -0.1154800E+01  0.1728300E+01  0.8118200E+01  0.1505000E+03 -0.1759000E+00 -0.5469000E+00 -0.8185000E+00  0.5357779E+01  0.7835210E-01
   0.5634800E+01  0.3765000E+01  0.1519200E+01  0.1186300E+03  0.8881000E+00  0.3822000E+00 -0.2554000E+00  0.1973635E+01  0.2524207E+01
  -0.3351000E+01 -0.2239100E+01  0.4166300E+01  0.1419800E+03  0.5156000E+00  0.7124000E+00 -0.4760000E+00  0.1403464E+03  0.4122157E+02
  -0.6898200E+01  0.1372100E+01  0.6623000E+00  0.1609600E+03 -0.8431000E+00  0.5274000E+00  0.1049000E+00  0.2660049E+01  0.3842711E+00
   0.5563100E+01 -0.1106600E+01  0.4185500E+01  0.1695300E+03 -0.4606000E+00  0.8705000E+00  0.1732000E+00  0.3460934E+01  0.4413126E+01
  -0.1222300E+01 -0.6145100E+01  0.2293500E+01  0.3026000E+02  0.7357000E+00 -0.1321000E+00  0.6643000E+00  0.4410913E+02  0.9787031E+00
   0.7138000E+00  0.3588300E+01  0.5751300E+01  0.9563000E+02  0.1803000E+00 -0.1919000E+00  0.9647000E+00  0.7044664E+02  0.3293993E+01
  -0.6744400E+01 -0.1341500E+01  0.1087800E+01  0.1343800E+03 -0.8370000E-01 -0.8286000E+00 -0.5536000E+00  0.7123733E+01  0.4031057E+00
   0.5444100E+01  0.1082900E+01  0.4827700E+01  0.7478000E+02 -0.2603000E+00 -0.8028000E+00 -0.5364000E+00  0.2870201E+01  0.1108255E+01
  -0.1033600E+01  0.5196200E+01  0.2355400E+01  0.1657100E+03  0.6300000E+00  0.4314000E+00 -0.6457000E+00  0.2965412E+02  0.7523068E+02
   0.6470000E+00 -0.3252900E+01  0.7110000E+01  0.1585900E+03  0.9502000E+00  0.1731000E+00 -0.2591000E+00  0.1284109E+01  0.1687041E+01
   0.3476800E+01  0.5203400E+01  0.1834100E+01  0.1687300E+03 -0.1477000E+00  0.1930000E+00  0.9700000E+00  0.2293928E+02  0.1682852E+01
  -0.2276100E+01 -0.3406500E+01  0.5127600E+01  0.1322300E+03 -0.6628000E+00  0.1461000E+00  0.7344000E+00  0.2812905E+02  0.9002491E+01
   0.5913000E+01 -0.3951000E+01  0.2223000E+00  0.1276700E+03  0.3283000E+00 -0.9264000E+00  0.1843000E+00  0.1395680E+01  0.4738401E+00
  -0.4966000E+01  0.3318200E+01  0.3745100E+01  0.8540000E+02  0.7241000E+00 -0.6764000E+00  0.1345000E+00  0.6185134E+01  0.1080751E+01
  -0.5938000E+01 -0.4873200E+01  0.2116500E+01  0.1443400E+03 -0.6017000E+00 -0.3765000E+00  0.7044000E+00  0.8954834E+01  0.1464214E-01
   0.3132000E+01  0.2570400E+01  0.4822200E+01  0.1261800E+03 -0.9496000E+00 -0.1478000E+00  0.2764000E+00  0.2923045E+02  0.2998494E+02
  -0.3831400E+01  0.4668600E+01  0.9440000E-01  0.1371100E+03  0.2100000E+00  0.8623000E+00  0.4609000E+00  0.1702945E+02  0.5988175E+01
   0.4101800E+01 -0.4998100E+01  0.3891000E+01  0.8741000E+02  0.5592000E+00  0.7311000E+00  0.3908000E+00  0.2938871E+02  0.1038450E+00
   0.6069000E+00  0.6162000E+01  0.8795000E+00  0.1171500E+03 -0.1854000E+00  0.9404000E+00 -0.2853000E+00  0.1126481E+02  0.5172387E+01
  -0.5247000E+00 -0.5327200E+01  0.4466000E+01  0.6265000E+02 -0.4984000E+00  0.8296000E+00 -0.2517000E+00  0.7279316E+01  0.2401449E+01
   0.6071200E+01 -0.5980000E+00  0.2588700E+01  0.1727900E+03  0.2076000E+00 -0.2840000E+00 -0.9361000E+00  0.7225507E+01  0.4044423E+01
  -0.2926900E+01  0.2883000E+00  0.5760200E+01  0.1552100E+03  0.7246000E+00 -0.2001000E+00 -0.6595000E+00  0.1305290E+03  0.9514670E+01
   0.1836700E+01 -0.6054900E+01  0.4958000E+00  0.1695700E+03 -0.9264000E+00 -0.2911000E+00  0.2389000E+00  0.8478827E+01  0.3726758E+01
  -0.1508800E+01  0.4974000E+01  0.3682800E+01  0.1732600E+03 -0.5976000E+00 -0.6198000E+00  0.5086000E+00  0.1387269E+02  0.2419149E+02
   0.6109100E+01  0.1853200E+01  0.2217500E+01  0.7805000E+02  0.1215000E+00  0.6297000E+00  0.7673000E+00  0.1108578E+03  0.5284856E+00
  -0.3372800E+01 -0.1023100E+01  0.5207100E+01  0.1415700E+03  0.3430000E-01  0.6340000E+00  0.7726000E+00  0.3729420E+02  0.3326840E+02
  -0.6074100E+01  0.3246700E+01  0.3500900E+01  0.7984000E+02 -0.9808000E+00  0.1910000E-01 -0.1939000E+00  0.2535424E+01  0.9264544E-01
   0.2232600E+01 -0.1193300E+01  0.7974200E+01  0.1149100E+03 -0.5238000E+00  0.8350000E-01 -0.8478000E+00  0.9434834E+01  0.6520800E-01
  -0.3145700E+01 -0.5885200E+01  0.1384400E+01  0.1141400E+03  0.7893000E+00 -0.6111000E+00 -0.6020000E-01  0.7704712E+02  0.3575212E+00
   0.2502200E+01  0.4681200E+01  0.5248700E+01  0.1442300E+03  0.3932000E+00 -0.9150000E+00 -0.9010000E-01  0.1398655E+01  0.4746216E+01
  -0.6413000E+00  0.6511600E+01  0.1577500E+01  0.1662600E+03  0.3650000E-01  0.2901000E+00 -0.9563000E+00  0.3548687E+01  0.3447058E+01
   0.5604000E+00 -0.5689500E+01  0.6185600E+01  0.9319000E+02  0.2869000E+00  0.2781000E+00 -0.9167000E+00  0.1547879E+02  0.1589531E-01
  -0.6018800E+01 -0.5928000E+00  0.3348500E+01  0.1627900E+03 -0.4988000E+00 -0.8294000E+00 -0.2516000E+00  0.4259712E+01  0.3044269E+01
END  O1      
END-FILE
